"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged","parseGBIF_dataset_result"
4031494366,"http://www.tropicos.org/Specimen/101873323",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","101873323","Nee 47737","Michael H. Nee","PRESENT",1998-01-02,1998,1,2,,,,"BO","Santa Cruz",,"Florida","9.5 km (by road) NNE from turnoff to Pampa Grande, 8 km (by air) N of Pampa Grande, along río Los Negros in canyon with highway from Mairana to Comarapa","Bolivia","Santa Cruz","Florida","Pampa Grande","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.01666,-64.1,"NEE",47737,"ACHATOCARPACEAE_NEE_47737",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.01666,-64.1,"","","","FALSE","dup"
2013824166,,"es","ICN","COL",,"PRESERVED_SPECIMEN","428337","47737","Michael Nee","PRESENT",1997-01-02,1997,1,2,,,"Steep, heavily grazed slopes on shale. With dry woodland and much terrestrial bromeliad. (Hectia ?)","BO","Santa Cruz",,"Florida","9.5 kilometers (by road) nort northeasty from turnoff to Pampa Grande, 8 kilometers (by air) north of Pampa Grande, along río Los Negros in canyon with highway from Mairana to Comarapa.","Bolivia","Santa Cruz","Florida","Pampa Grande","Michael Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.016667,-64.1,"NEE",47737,"ACHATOCARPACEAE_NEE_47737",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.01666,-64.1,"","","","FALSE","dup"
1258764495,"http://www.tropicos.org/Specimen/1536830",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","1536830","Nee 47737","Michael H. Nee","PRESENT",1998-01-02,1998,1,2,,,,"BO","Santa Cruz",,"Florida","9.5 km (by road) NNE from turnoff to Pampa Grande, 8 km (by air) N of Pampa Grande, along río Los Negros in canyon with highway from Mairana to Comarapa","Bolivia","Santa Cruz","Florida","Pampa Grande","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.01666,-64.1,"NEE",47737,"ACHATOCARPACEAE_NEE_47737",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.01666,-64.1,"","","","FALSE","dup"
4062054028,"http://www.tropicos.org/Specimen/101857992",,"NY","Tropicos","Tropicos","PRESERVED_SPECIMEN","101857992","Nee 47778","Michael H. Nee","PRESENT",,,,,,,,"BO","Santa Cruz",,,"Within the """"Flora de la Region del Parque Nacional Amboro"""", but above the 700 m contour","Bolivia","Santa Cruz","Florida","Mairana","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.10833,-63.95,"NEE",47778,"ACHATOCARPACEAE_NEE_47778",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.17,-63.97,"","","","FALSE","dup"
1258747235,"http://www.tropicos.org/Specimen/1520904",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1520904","Nee 47778","Michael H. Nee","PRESENT",,,,,,,,"BO","Santa Cruz",,,"Within the """"Flora de la Region del Parque Nacional Amboro"""", but above the 700 m contour","Bolivia","Santa Cruz","Florida","Mairana","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.10833,-63.95,"NEE",47778,"ACHATOCARPACEAE_NEE_47778",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.17,-63.97,"","","","FALSE","dup"
4031982169,"http://www.tropicos.org/Specimen/101861963",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","101861963","Nee 48017","Michael H. Nee","PRESENT",1998-01-16,1998,1,16,,,,"BO","Santa Cruz",,"Florida","Near Achiras camping resort on road to Paredones","Bolivia","Santa Cruz","Florida","Samaipata","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.15,-63.81666,"NEE",48017,"ACHATOCARPACEAE_NEE_48017",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.15,-63.81666,"","","","FALSE","dup"
1258751741,"http://www.tropicos.org/Specimen/1524971",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","1524971","Nee 48017","Michael H. Nee","PRESENT",1998-01-16,1998,1,16,,,,"BO","Santa Cruz",,"Florida","Near Achiras camping resort on road to Paredones","Bolivia","Santa Cruz","Florida","Samaipata","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-18.15,-63.81666,"NEE",48017,"ACHATOCARPACEAE_NEE_48017",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.15,-63.81666,"","","","FALSE","dup"
4061357519,"http://www.tropicos.org/Specimen/101859166",,"NY","Tropicos","Tropicos","PRESERVED_SPECIMEN","101859166","Nee 49852","Michael H. Nee","PRESENT",,,,,,,,"BO","Santa Cruz",,,"The llanura, at the Jardin Botanico de Santa Cruz","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-17.78333,-63.06666,"NEE",49852,"ACHATOCARPACEAE_NEE_49852",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-17.77,-63.07,"","","","FALSE","dup"
1258748535,"http://www.tropicos.org/Specimen/1522065",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1522065","Nee 49852","Michael H. Nee","PRESENT",,,,,,,,"BO","Santa Cruz",,,"The llanura, at the Jardin Botanico de Santa Cruz","Bolivia","Santa Cruz","Andrés Ibáñez","Santa Cruz de la Sierra","M. Nee",1998-01-01,"Achatocarpus praecox Griseb.",-17.78333,-63.06666,"NEE",49852,"ACHATOCARPACEAE_NEE_49852",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-17.77,-63.07,"","","","FALSE","dup"
1258762228,"http://www.tropicos.org/Specimen/1534537",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1534537","Nee 50667","Michael H. Nee","PRESENT",1999-11-26,1999,11,26,,,,"BO","Santa Cruz",,"Manuel Maria Caballero","5 km (by air) SW of Comarapa on gravel road to Chilón, 4.5 km (by road) from highway at Comarapa","Bolivia","Santa Cruz","Manuel María Caballero","Comarapa","M. Nee",1999-01-01,"Achatocarpus praecox Griseb.",-17.94166,-64.55833,"NEE",50667,"ACHATOCARPACEAE_NEE_50667",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-17.94166,-64.55833,"","","","FALSE","dup"
1258747180,"http://www.tropicos.org/Specimen/1520867",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1520867","Nee 51179","Michael H. Nee","PRESENT",2000-11-05,2000,11,5,,,,"BO","Santa Cruz",,"Cordillera","8 km by road ENE of Comunidad Salinas","Bolivia","Santa Cruz","Cordillera","Boyuibe","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-20.2,-63.4,"NEE",51179,"ACHATOCARPACEAE_NEE_51179",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-20.2,-63.4,"","","","FALSE","dup"
1258749645,"http://www.tropicos.org/Specimen/1523065",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1523065","Nee 51308","Michael H. Nee","PRESENT",2000-11-09,2000,11,9,,,,"BO","Santa Cruz",,"Cordillera","Along road from Camiri to Ipatí, 18.5 km N of bridge over Río Parapetí on N side of Camiri","Bolivia","Santa Cruz","Cordillera","Lagunillas","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-19.89638,-63.53388,"NEE",51308,"ACHATOCARPACEAE_NEE_51308",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-19.89638,-63.53388,"","","","FALSE","dup"
2452248666,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 3598772","51354","M. Nee","PRESENT",2000-11-10,2000,11,10,,,,"BO","Santa Cruz",,,"Depto. Santa Cruz, Prov. Cordillera, 2.5 km NE of Gutiérrez on road from Ipatí to Abapó.","Bolivia","Santa Cruz","Cordillera","Gutiérrez",,,"Achatocarpus praecox Griseb.",-19.4,-63.53,"NEE",51354,"ACHATOCARPACEAE_NEE_51354",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-19.4,-63.53333,"","","","FALSE","dup"
1258750485,"http://www.tropicos.org/Specimen/1523855",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1523855","Nee 51354","Michael H. Nee","PRESENT",2000-11-10,2000,11,10,,,,"BO","Santa Cruz",,"Cordillera","2.5 km NE of Gutiérrez on road from Ipatí to Abapo. Grazed chaco forest on slopes with Anadenanthera, Capparis speciosa, C. retusa, Achatocarpus praecox","Bolivia","Santa Cruz","Cordillera","Gutiérrez","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-19.4,-63.53333,"NEE",51354,"ACHATOCARPACEAE_NEE_51354",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-19.4,-63.53333,"","","","FALSE","dup"
4062054186,"http://www.tropicos.org/Specimen/101861050",,"NY","Tropicos","Tropicos","PRESERVED_SPECIMEN","101861050","Nee 51364","Michael H. Nee","PRESENT",2000-11-12,2000,11,12,,,,"BO","Santa Cruz",,"Cordillera","4.5 km W of the Abapó--Santa Cruz highway, the turnoff on N side of Abapó, on N side of Río Grande","Bolivia","Santa Cruz","Cordillera","Cabezas","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-18.92055,-63.43694,"NEE",51364,"ACHATOCARPACEAE_NEE_51364",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.916667,-63.433333,"","","","FALSE","dup"
2452247753,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 3598771","51364","M. Nee","PRESENT",2000-11-12,2000,11,12,,,,"BO","Santa Cruz",,,"Depto. Santa Cruz, Prov. Cordillera, 4.5 km W of the Abapó-Santa Cruz highway, the turnoff on the N side of Abapó, on N side of the Río Grande.","Bolivia","Santa Cruz","Cordillera","Cabezas",,,"Achatocarpus praecox Griseb.",-18.9206,-63.4369,"NEE",51364,"ACHATOCARPACEAE_NEE_51364",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.916667,-63.433333,"","","","FALSE","dup"
1258750694,"http://www.tropicos.org/Specimen/1524028",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1524028","Nee 51364","Michael H. Nee","PRESENT",2000-11-12,2000,11,12,,,,"BO","Santa Cruz",,"Cordillera","4.5 km W of the Abapó--Santa Cruz highway, the turnoff on N side of Abapó, on N side of Río Grande","Bolivia","Santa Cruz","Cordillera","Cabezas","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-18.92055,-63.43694,"NEE",51364,"ACHATOCARPACEAE_NEE_51364",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,4,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.916667,-63.433333,"","","","FALSE","dup"
1258751256,"http://www.tropicos.org/Specimen/1524544",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1524544","Nee 51395","Michael H. Nee","PRESENT",2000-11-12,2000,11,12,,,,"BO","Santa Cruz",,"Cordillera","At intersection of oil pipeline, railroad, and highway from Ibapó to Santa Cruz, 4.5 km SW of Cabezas","Bolivia","Santa Cruz","Cordillera","Cabezas","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-18.81666,-63.33333,"NEE",51395,"ACHATOCARPACEAE_NEE_51395",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.81666,-63.33333,"","","","FALSE","dup"
2452257731,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 3598762","51444","M. Nee","PRESENT",2000-11-15,2000,11,15,,,,"BO","Santa Cruz",,,"Depto. Santa Cruz, Prov. Cordillera, 6 km NW of turnoff from highway at Río Seco on dirt road toward La Florida.","Bolivia","Santa Cruz","Cordillera","Cabezas",,,"Achatocarpus praecox Griseb.",-18.645,-63.29,"NEE",51444,"ACHATOCARPACEAE_NEE_51444",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.645,-63.29,"","","","FALSE","dup"
1258752168,"http://www.tropicos.org/Specimen/1525369",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1525369","Nee 51444","Michael H. Nee","PRESENT",2000-11-15,2000,11,15,,,,"BO","Santa Cruz",,"Cordillera","6 km NW of trunoff from highway at Río Seco on dirt road towards La Florida","Bolivia","Santa Cruz","Cordillera","Cabezas","M. Nee",2000-01-01,"Achatocarpus praecox Griseb.",-18.645,-63.29,"NEE",51444,"ACHATOCARPACEAE_NEE_51444",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.645,-63.29,"","","","FALSE","dup"
1936199821,,"es","MA","MA",,"PRESERVED_SPECIMEN","MA-01-00788547","54120","M. Nee & I.I. Linneo F.","PRESENT",2006-02-12,2006,2,12,"Habitat: Chaco forest, flat, with Anadenanthera macrocarpa, Pereskia sacha-rosa, Maclura mora, Acanthosyris falcata, Achatocarpus praecox, Castela coccinea, Caesalpinia paraguariensis, Arrabidaea corallina",,,"BO",,,,"Depto. Tarija, Prov. Gran Chaco, 10.8 km N of center of Villa Montes on highway to Camiri, then 2 km SE on dirt road","Bolivia","Tarija","Gran Chaco","Villa Montes","Michael Nee",2006-01-01,"Achatocarpus praecox Griseb.",-21.19,-63.4083,"NEE",54120,"ACHATOCARPACEAE_NEE_54120",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-21.19,-63.4083,"","","","FALSE","dup"
1258273355,"http://www.tropicos.org/Specimen/1065708",,"QCNE","Tropicos","Tropicos","PRESERVED_SPECIMEN","1065708","Neill 10510","David A. Neill;Tamara Núñez","PRESENT",1996-03-01,1996,3,1,,,,"EC","Guayas",,"Guayaquil","Bosque Protector Cerro Blanco. Mid-slopes of Cerro Blanco, along Sendero Buenavista above visitor center. Tropical Dry Forest on limestone substrate.","Ecuador","Guayas","Guayaquil","Guayaquil","D. Neill",1996-01-01,"Achatocarpus pubescens C.H.Wright",-2.16666,-79.96666,"NEILL",10510,"ACHATOCARPACEAE_NEILL_10510",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-2.16666,-79.96666,"","","","FALSE","dup"
1258311816,"http://www.tropicos.org/Specimen/1100887",,"QCNE","Tropicos","Tropicos","PRESERVED_SPECIMEN","1100887","Neill 10673","David A. Neill;Tamara Núñez;J. Machuca","PRESENT",1996-08-08,1996,8,8,,,,"EC","Guayas",,"Guayaquil","Bosque Protector Cerro Blanco. Tropical Dry Forest. On dry slopes above Quebrada Canoa near trail.","Ecuador","Guayas","Guayaquil","Guayaquil","D. Neill",1996-01-01,"Achatocarpus pubescens C.H.Wright",-2.16666,-80.01666,"NEILL",10673,"ACHATOCARPACEAE_NEILL_10673",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-2.16666,-80.01666,"","","","FALSE","dup"
1258829863,"http://www.tropicos.org/Specimen/1596646",,"BM","Tropicos","Tropicos","PRESERVED_SPECIMEN","1596646","Neill 2388","David A. Neill","PRESENT",1977-08-14,1977,8,14,,,,"NI","Matagalpa",,,"Near Ciudad Darío; tropical dry forest","Nicaragua","Matagalpa","Ciudad Darío",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.716667,-86.116667,"NEILL",2388,"ACHATOCARPACEAE_NEILL_2388",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.716667,-86.116667,"","","","FALSE","dup"
1320729432,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 569298","2358","E. W. Nelson","PRESENT",1895-02-24,1895,2,24,,,,"MX","Oaxaca",,,"Between Jamiltepec and Rio Verde.",,,,,,,"Achatocarpus oaxacanus Standl.",,,"NELSON",2358,"ACHATOCARPACEAE_NELSON_2358",-9,8,-1,FALSE,500157,"Species","Accepted","Achatocarpaceae","Achatocarpus oaxacanus","Standl.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus oaxacanus","identified",1,TRUE,16.2325,-97.78,"","","","FALSE","dup"
1936031177,,"es","MA","MA",,"PRESERVED_SPECIMEN","MA-01-00235462","581","Neovis de López","PRESENT",1971-04-14,1971,4,14,,,,"CO",,,,"Depto. del Magdalena: Jardín Botánico San Pedro Alejandrino",,,,,"C. Romero",1971-05-01,"Achatocarpus nigricans Triana",,,"NEOVIS",581,"ACHATOCARPACEAE_NEOVIS_581",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.232222,-74.180833,"","","","FALSE","dup"
1260833076,"http://www.tropicos.org/Specimen/3417762",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","3417762","Novara 2905","Lázaro J. Novara","PRESENT",1982-10-04,1982,10,4,,,,"AR","Salta",,"Cerrillos","La Pedrera.",,,,,"R. Liesner",1996-01-01,"Achatocarpus praecox f. praecox",,,"NOVARA",2905,"ACHATOCARPACEAE_NOVARA_2905",-9,8,-1,FALSE,,,,,,,,"Not found",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,FALSE,,,"","","","FALSE","dup"
1095539073,,"pt","MBM","MBM","MBM - Herbário do Museu Botânico Municipal","PRESERVED_SPECIMEN","200314","9512","Nuñez, JCS; Soto, AR; Román, FS","PRESENT",1985-07-16,1985,7,16,,,,"MX","Michoacan","Coahuayana",,"Boca de Apiza",,,,,,,"Achatocarpus gracilis H.Walter",,,"NUNEZ",9512,"ACHATOCARPACEAE_NUNEZ_9512",-9,9,0,FALSE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus gracilis","identified",1,FALSE,,,"","","","FALSE","dup"
1258402951,"http://www.tropicos.org/Specimen/1196611",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","1196611","Ortiz S. 113","S. Ortiz;G. Castro","PRESENT",1994-12-28,1994,12,28,,,,"BO","Santa Cruz",,"Chiquitos","Pozo del Tigre, 135 km al este de la ciudad de Santa Cruz, propieda de la empresa ABAFA, alrededor del campamento principal. Bosque seco Chaqueño con Aspidosperma quebracho blanco, Bulnesia sarmientoi y en las depresiones Ruprechtia triflora y Tritinax schizophilla.","Bolivia","Santa Cruz","Chiquitos","Pailón","F. Mamani (UZS)",1997-01-01,"Achatocarpus nigricans Triana",-17.56666,-61.95,"ORTIZ",113,"ACHATOCARPACEAE_ORTIZ_113",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,-17.56666,-61.95,"","","","FALSE","dup"
1830963379,,,"K","Herbarium",,"PRESERVED_SPECIMEN","K001294852","361","Palmer, E.","PRESENT",1910-02-10,1910,2,10,,,,"MX",,,,"2 km south of Tampico, Vicinity of Pueblo Viejo",,,,,,,"Achatocarpus mexicanus H.Walter",,,"PALMER",361,"ACHATOCARPACEAE_PALMER_361",-9,7,-2,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Updated",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,22.05,-98.17,"","","","FALSE","dup"
1320525484,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 463312","361","E. Palmer","PRESENT",1910-02-10,1910,2,10,,,,"MX","Veracruz Llave",,,"Vicinity of Pueblo Viejo, Veracruz, 2 kilometers south of Tampico.",,,,,,,"Achatocarpus nigricans Triana",,,"PALMER",361,"ACHATOCARPACEAE_PALMER_361",-9,8,-1,FALSE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,22.05,-98.17,"","","","FALSE","dup"
1806886388,,,"K","Herbarium",,"PRESERVED_SPECIMEN","K001294849","68","Palmer, E.","PRESENT",,,,,,,,"MX",,,,"Guaymas",,,,,,,"Phaulothamnus spinescens A.Gray",,,"PALMER",68,"ACHATOCARPACEAE_PALMER_68",-9,6,-3,FALSE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,FALSE,,,"","","","FALSE","dup"
1317907891,,,"US","US","NMNH Extant Biology","PRESERVED_SPECIMEN","US 94423","68","E. Palmer","PRESENT",,,,,,,,"MX","Baja California Norte / Sonora",,,"Guaymas, Sonora or Los Angeles Bay, Baja California Norte",,,,,,,"Phaulothamnus spinescens A.Gray",,,"PALMER",68,"ACHATOCARPACEAE_PALMER_68",-9,7,-2,FALSE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",FALSE,TRUE,3,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,FALSE,,,"","","","FALSE","dup"
1257662513,"http://www.tropicos.org/Specimen/100312901",,"USZ","Tropicos","Tropicos","PRESERVED_SPECIMEN","100312901","Parada-Gutierrez 2648","G.A. Parada;V.D.  Rojas","PRESENT",2010-05-31,2010,5,31,,,,"BO","Santa Cruz",,"Vallegrande","Camino de Naranjos a Pampa Negra.","Bolivia","Santa Cruz","Vallegrande","Vallegrande","G. A. Parada (USZ)",2010-01-01,"Achatocarpus praecox Griseb.",-18.469444,-64.268056,"PARADA",2648,"ACHATOCARPACEAE_PARADA_2648",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",FALSE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.469444,-64.268056,"","","","FALSE","dup"
